episode,reward,length,x_pos,epsilon,loss,flag_reached,time
3763,593.50,557,3161,0.0200,1.660621,1,8837.1
3764,45.40,451,2758,0.0200,1.760070,0,8841.5
3765,34.00,279,1954,0.0200,1.631371,0,8844.2
3766,54.10,187,1789,0.0200,1.592836,0,8846.0
3767,-18.60,146,898,0.0200,1.537730,0,8847.5
3768,73.70,197,2025,0.0200,1.560047,0,8849.6
3769,66.50,163,1815,0.0200,1.725621,0,8851.3
3770,-3.10,165,1128,0.0200,1.771021,0,8852.9
3771,-5.40,69,722,0.0200,1.733513,0,8853.6
3772,50.40,196,1788,0.0200,1.700213,0,8855.5
3773,-18.20,89,672,0.0200,1.688466,0,8856.4
3774,51.20,195,1792,0.0200,1.591908,0,8858.3
3775,-8.60,67,682,0.0200,1.492078,0,8859.0
3776,63.20,223,2022,0.0200,1.758901,0,8861.2
3777,41.40,190,1674,0.0200,1.708692,0,8863.0
3778,73.90,195,2019,0.0200,1.559724,0,8865.0
3779,-10.60,126,898,0.0200,1.537990,0,8866.4
3780,63.90,205,1957,0.0200,1.717436,0,8868.5
3781,44.20,144,1518,0.0200,1.421107,0,8870.0
3782,-70.10,741,2761,0.0200,1.538932,0,8877.2
3783,-32.60,34,308,0.0200,1.328694,0,8877.6
3784,45.40,179,1670,0.0200,1.575341,0,8879.3
3785,34.40,142,1412,0.0200,1.585934,0,8880.7
3786,9.20,210,1431,0.0200,1.588618,0,8883.1
3787,-11.60,120,864,0.0200,1.586157,0,8884.4
3788,-4.40,243,1427,0.0200,1.618905,0,8887.0
3789,600.00,541,3161,0.0200,1.642802,1,8892.7
3790,68.40,211,2028,0.0200,1.629923,0,8894.8
3791,46.60,205,1784,0.0200,1.600173,0,8897.0
3792,59.70,216,1961,0.0200,1.637720,0,8899.4
3793,89.90,261,2466,0.0200,1.504264,0,8902.3
3794,10.30,298,1793,0.0200,1.912134,0,8905.5
3795,-51.40,228,898,0.0200,1.835998,0,8907.8
3796,49.90,169,1673,0.0200,1.656827,0,8909.6
3797,49.20,256,2016,0.0200,1.778406,0,8912.2
3798,56.60,176,1768,0.0200,1.704373,0,8914.1
3799,75.20,296,2468,0.0200,1.662881,0,8917.5
3800,46.80,177,1674,0.0200,1.816041,0,8919.3
3801,-10.70,72,681,0.0200,1.576590,0,8920.1
3802,-10.50,75,693,0.0200,1.826672,0,8920.8
3803,56.80,181,1792,0.0200,1.535834,0,8922.7
3804,5.60,143,1127,0.0200,1.699438,0,8924.2
3805,52.40,437,2771,0.0200,1.629687,0,8928.7
3806,44.80,144,1522,0.0200,1.645817,0,8930.2
3807,591.90,561,3161,0.0200,1.618122,1,8936.3
3808,79.30,367,2759,0.0200,1.571558,0,8940.3
3809,44.10,211,1783,0.0200,1.654623,0,8942.5
3810,545.40,677,3161,0.0200,1.691291,1,8949.9
3811,-8.70,75,711,0.0200,1.816360,0,8950.7
3812,506.50,774,3161,0.0200,1.558903,1,8958.9
3813,1.00,189,1266,0.0200,1.647418,0,8961.0
3814,7.90,137,1125,0.0200,1.678537,0,8962.5
3815,51.90,355,2466,0.0200,1.703174,0,8966.5
3816,-13.60,120,842,0.0200,1.858276,0,8967.9
3817,11.00,130,1129,0.0200,1.750082,0,8969.2
3818,79.50,181,2019,0.0200,1.699720,0,8971.3
3819,-9.20,123,898,0.0200,1.758339,0,8972.6
3820,66.70,215,2027,0.0200,1.708436,0,8975.1
3821,36.30,402,2471,0.0200,1.613582,0,8979.5
3822,-8.00,67,686,0.0200,1.572269,0,8980.3
3823,68.70,210,2024,0.0200,1.612285,0,8982.7
3824,-24.30,549,2466,0.0200,1.611580,0,8988.7
3825,-59.60,245,884,0.0200,1.410273,0,8991.5
3826,-486.50,2005,3154,0.0200,1.628038,0,9014.5
3827,-10.90,75,689,0.0200,1.834823,0,9015.4
3828,-14.80,137,899,0.0200,1.745494,0,9017.0
3829,60.60,211,1947,0.0200,1.708528,0,9019.4
3830,58.30,346,2467,0.0200,1.763494,0,9023.3
3831,-0.50,165,1152,0.0200,1.777379,0,9025.2
3832,53.00,360,2467,0.0200,1.740260,0,9029.3
3833,-9.20,109,844,0.0200,1.560487,0,9030.6
3834,52.30,228,1935,0.0200,1.780097,0,9033.2
3835,74.60,194,2022,0.0200,1.719030,0,9035.4
3836,73.90,197,2025,0.0200,1.583306,0,9037.7
3837,15.00,125,1149,0.0200,1.573226,0,9039.1
3838,37.70,199,1671,0.0200,1.708752,0,9041.4
3839,60.90,414,2765,0.0200,1.507722,0,9046.2
3840,483.70,831,3161,0.0200,1.549575,1,9055.6
3841,-30.40,230,1123,0.0200,1.629535,0,9058.1
3842,515.00,753,3161,0.0200,1.705008,1,9066.5
3843,76.10,179,1975,0.0200,1.536257,0,9068.4
3844,50.80,167,1676,0.0200,1.544852,0,9070.2
3845,-8.30,68,687,0.0200,1.551601,0,9071.0
3846,52.40,186,1768,0.0200,1.524321,0,9073.1
3847,59.20,179,1806,0.0200,1.580442,0,9075.0
3848,68.90,209,2023,0.0200,1.669521,0,9077.2
3849,21.60,240,1676,0.0200,1.622319,0,9079.9
3850,13.50,199,1431,0.0200,1.627265,0,9082.2
3851,50.70,360,2466,0.0200,1.439368,0,9086.1
3852,70.60,204,2022,0.0200,1.662499,0,9088.3
3853,69.30,209,2029,0.0200,1.553850,0,9090.6
3854,40.30,155,1521,0.0200,1.465735,0,9092.3
3855,49.00,198,1782,0.0200,1.530445,0,9094.4
3856,80.90,285,2466,0.0200,1.532642,0,9097.7
3857,71.70,191,1979,0.0200,1.787098,0,9099.8
3858,2.30,151,1127,0.0200,1.605213,0,9101.4
3859,-22.90,100,671,0.0200,1.725008,0,9102.4
3860,-15.20,88,698,0.0200,1.627019,0,9103.4
3861,457.20,898,3161,0.0200,1.580054,1,9113.2
3862,-9.80,72,688,0.0200,1.533782,0,9114.0
3863,25.80,121,1242,0.0200,1.522183,0,9115.3
3864,-21.50,550,2482,0.0200,1.528678,0,9121.2
3865,12.40,132,1151,0.0200,1.672518,0,9122.7
3866,-134.40,417,824,0.0200,1.843313,0,9127.1
3867,-41.90,150,681,0.0200,1.786395,0,9128.7
3868,31.90,214,1673,0.0200,1.879137,0,9131.2
3869,-8.00,66,684,0.0200,1.704253,0,9131.9
3870,40.50,155,1523,0.0200,1.735429,0,9133.6
3871,61.40,227,2020,0.0200,1.757145,0,9136.0
3872,35.30,141,1416,0.0200,1.749372,0,9137.5
3873,62.00,172,1808,0.0200,1.744804,0,9139.4
3874,42.30,147,1511,0.0200,1.577116,0,9140.9
3875,105.60,302,2762,0.0200,1.806394,0,9144.1
3876,34.50,170,1523,0.0200,1.601710,0,9146.0
3877,51.30,166,1675,0.0200,1.697680,0,9147.9
3878,9.90,466,2466,0.0200,1.630166,0,9152.9
3879,25.50,193,1525,0.0200,1.559665,0,9155.0
3880,-7.20,68,700,0.0200,1.681431,0,9155.7
3881,10.10,231,1523,0.0200,1.593102,0,9158.2
3882,41.40,224,1810,0.0200,1.662254,0,9160.6
3883,46.50,205,1785,0.0200,1.569339,0,9163.0
3884,12.80,225,1526,0.0200,1.617776,0,9165.4
3885,-10.80,102,798,0.0200,1.710695,0,9166.5
3886,67.30,196,1957,0.0200,1.673370,0,9168.6
3887,14.40,148,1236,0.0200,1.674560,0,9170.2
3888,69.90,205,2017,0.0200,1.618152,0,9172.5
3889,664.40,380,3161,0.0200,1.546925,1,9176.5
3890,617.20,498,3161,0.0200,1.630932,1,9182.0
3891,32.30,176,1525,0.0200,1.562999,0,9183.9
3892,52.80,161,1670,0.0200,1.698155,0,9185.6
3893,-9.20,72,694,0.0200,1.880233,0,9186.4
3894,-2.70,497,2466,0.0200,1.564921,0,9191.8
3895,-20.80,152,902,0.0200,1.484152,0,9193.4
3896,-9.20,69,682,0.0200,1.871071,0,9194.2
3897,-762.10,2005,898,0.0200,1.583049,0,9215.9
3898,79.40,292,2467,0.0200,1.461321,0,9219.0
3899,74.10,305,2466,0.0200,1.519680,0,9222.4
3900,570.00,616,3161,0.0200,1.596017,1,9229.1
3901,19.40,112,1140,0.0200,1.473955,0,9230.4
3902,88.70,343,2757,0.0200,1.726652,0,9234.0
3903,-32.50,127,683,0.0200,2.002403,0,9235.4
3904,-13.10,116,831,0.0200,1.938088,0,9236.6
3905,55.30,242,2019,0.0200,1.839936,0,9239.3
3906,1.30,253,1523,0.0200,1.768227,0,9242.0
3907,67.80,216,2042,0.0200,1.683374,0,9244.4
3908,30.90,288,1961,0.0200,1.707032,0,9247.6
3909,52.60,196,1808,0.0200,1.621212,0,9249.7
3910,508.00,771,3161,0.0200,1.621074,1,9257.8
3911,66.10,196,1945,0.0200,1.636003,0,9260.0
3912,41.90,222,1805,0.0200,1.589452,0,9262.5
3913,48.60,200,1786,0.0200,1.582010,0,9264.7
3914,51.80,161,1662,0.0200,1.567383,0,9266.4
3915,-10.50,79,711,0.0200,1.473268,0,9267.2
3916,43.80,213,1788,0.0200,1.776431,0,9269.4
3917,32.90,146,1412,0.0200,1.522130,0,9271.0
3918,98.60,247,2474,0.0200,1.530585,0,9273.5
3919,25.40,231,1678,0.0200,1.584224,0,9275.9
3920,14.80,120,1127,0.0200,1.496346,0,9277.2
3921,48.40,200,1784,0.0200,1.675038,0,9279.5
3922,66.90,200,1969,0.0200,1.557759,0,9281.6
3923,447.90,921,3161,0.0200,1.505400,1,9291.2
3924,41.00,151,1512,0.0200,1.448953,0,9292.8
3925,-20.00,143,870,0.0200,1.592497,0,9294.4
3926,-3.90,241,1425,0.0200,1.586714,0,9297.0
3927,-762.10,2005,899,0.0200,1.565104,0,9318.2
3928,-4.20,166,1122,0.0200,1.516464,0,9319.9
3929,57.20,173,1764,0.0200,1.483742,0,9321.8
3930,-6.40,63,686,0.0200,1.722436,0,9322.4
3931,52.80,162,1674,0.0200,1.478654,0,9324.0
3932,49.80,191,1762,0.0200,1.564335,0,9325.9
3933,-325.40,1401,2850,0.0200,1.553869,0,9339.6
3934,53.50,190,1795,0.0200,1.626207,0,9341.5
3935,14.70,127,1154,0.0200,1.659052,0,9342.7
3936,38.80,197,1674,0.0200,1.693010,0,9344.8
3937,-17.60,144,898,0.0200,1.743618,0,9346.3
3938,37.30,136,1416,0.0200,1.505537,0,9347.7
3939,26.60,167,1434,0.0200,1.658165,0,9349.3
3940,19.70,170,1492,0.0200,1.472376,0,9351.0
3941,16.40,143,1236,0.0200,1.796831,0,9352.4
3942,45.60,180,1674,0.0200,1.631436,0,9354.2
3943,-8.60,67,682,0.0200,1.783459,0,9354.8
3944,44.50,177,1653,0.0200,1.480274,0,9356.5
3945,-8.20,509,2466,0.0200,1.693472,0,9361.5
3946,624.90,478,3161,0.0200,1.493626,1,9366.4
3947,80.80,290,2466,0.0200,1.551264,0,9369.5
3948,468.90,868,3161,0.0200,1.630062,1,9378.5
3949,-5.60,70,724,0.0200,1.892080,0,9379.3
3950,-58.50,194,689,0.0200,1.653437,0,9381.3
3951,3.90,147,1126,0.0200,1.599954,0,9382.9
3952,53.80,157,1666,0.0200,1.353557,0,9384.5
3953,25.50,226,1659,0.0200,1.532443,0,9386.8
3954,18.50,109,1121,0.0200,1.490098,0,9388.0
3955,31.00,154,1424,0.0200,1.488401,0,9389.5
3956,52.80,162,1676,0.0200,1.372854,0,9391.2
3957,28.40,160,1422,0.0200,1.679108,0,9393.0
3958,59.30,182,1819,0.0200,1.535325,0,9395.0
3959,15.20,122,1138,0.0200,1.490088,0,9396.3
3960,23.20,106,1155,0.0200,1.759837,0,9397.4
3961,12.60,126,1129,0.0200,1.468043,0,9398.8
3962,-102.00,337,826,0.0200,1.538225,0,9402.3
3963,40.70,154,1523,0.0200,1.538077,0,9403.9
3964,44.10,180,1659,0.0200,1.473116,0,9405.7
3965,60.90,170,1789,0.0200,1.400037,0,9407.4
3966,74.20,195,2022,0.0200,1.478855,0,9409.6
3967,62.80,223,2018,0.0200,1.591829,0,9412.1
3968,27.80,116,1242,0.0200,1.467971,0,9413.3
3969,47.80,173,1668,0.0200,1.481969,0,9415.1
3970,-53.70,185,703,0.0200,1.477198,0,9417.1
3971,-29.20,27,314,0.0200,1.457808,0,9417.4
3972,-6.90,94,807,0.0200,1.351836,0,9418.4
3973,18.00,139,1234,0.0200,1.338880,0,9419.9
3974,86.80,266,2455,0.0200,1.537223,0,9422.6
3975,-2.70,493,2465,0.0200,1.473308,0,9428.0
3976,29.60,246,1780,0.0200,1.389600,0,9430.7
3977,223.50,1482,3161,0.0200,1.593108,1,9446.4
3978,47.40,173,1664,0.0200,1.649408,0,9448.2
3979,-84.20,111,179,0.0200,1.720160,0,9449.3
3980,41.30,131,1434,0.0200,1.894322,0,9450.7
3981,57.70,177,1783,0.0200,1.764827,0,9452.6
3982,52.10,191,1783,0.0200,1.729641,0,9454.6
3983,637.10,448,3161,0.0200,1.645937,1,9459.4
3984,51.80,163,1670,0.0200,1.650533,0,9461.2
3985,-9.00,122,899,0.0200,1.642110,0,9462.6
3986,22.20,131,1244,0.0200,1.642697,0,9463.9
3987,48.40,171,1668,0.0200,1.643023,0,9465.6
3988,52.30,163,1673,0.0200,1.570537,0,9467.2
3989,67.70,212,2023,0.0200,1.544294,0,9469.3
3990,8.20,138,1133,0.0200,1.710391,0,9470.6
3991,42.10,150,1519,0.0200,1.560450,0,9472.0
3992,-19.00,96,692,0.0200,1.533081,0,9472.9
3993,-30.20,29,312,0.0200,1.601161,0,9473.2
3994,31.90,148,1409,0.0200,1.560074,0,9474.6
3995,-29.50,27,311,0.0200,1.608139,0,9474.9
3996,69.00,198,1982,0.0200,1.556411,0,9476.9
3997,68.70,198,1979,0.0200,1.620630,0,9479.0
3998,74.00,195,2018,0.0200,1.727410,0,9480.9
3999,62.90,223,2021,0.0200,1.506192,0,9483.1
4000,-14.00,264,1414,0.0200,1.543930,0,9485.6
4001,-9.40,71,688,0.0200,1.590325,0,9486.3
4002,-70.10,739,2755,0.0200,1.594413,0,9493.4
4003,-11.40,185,1124,0.0200,1.524316,0,9495.4
4004,51.20,195,1790,0.0200,1.512480,0,9497.3
4005,45.20,179,1668,0.0200,1.626061,0,9499.0
4006,-25.00,217,1125,0.0200,1.452563,0,9501.1
4007,55.30,154,1667,0.0200,1.431455,0,9502.5
4008,54.60,184,1780,0.0200,1.565891,0,9504.3
4009,53.00,191,1792,0.0200,1.562047,0,9506.1
4010,-6.00,61,684,0.0200,1.588509,0,9506.7
4011,-33.80,137,710,0.0200,1.415644,0,9508.1
4012,11.20,129,1127,0.0200,1.491585,0,9509.4
4013,15.30,118,1124,0.0200,1.566714,0,9510.7
4014,47.20,204,1786,0.0200,1.661136,0,9512.7
4015,13.50,123,1126,0.0200,1.486894,0,9513.9
4016,-32.70,376,1677,0.0200,1.394464,0,9517.6
4017,22.80,170,1406,0.0200,1.486962,0,9519.2
4018,-486.50,2005,3154,0.0200,1.514164,0,9538.7
4019,31.10,152,1417,0.0200,1.674935,0,9540.2
4020,-5.40,60,684,0.0200,1.769492,0,9540.8
4021,48.00,172,1666,0.0200,1.771460,0,9542.6
4022,54.50,187,1791,0.0200,1.754433,0,9544.5
4023,-11.60,73,676,0.0200,1.784319,0,9545.3
4024,360.80,1139,3161,0.0200,1.717395,1,9556.3
4025,28.60,158,1417,0.0200,1.597321,0,9557.8
4026,-11.30,517,2466,0.0200,1.644854,0,9563.1
4027,14.20,121,1124,0.0200,1.688041,0,9564.2
4028,-55.20,70,228,0.0200,1.595387,0,9564.9
4029,61.40,206,1938,0.0200,1.755887,0,9566.9
4030,53.40,188,1786,0.0200,1.505814,0,9568.8
4031,20.10,272,1787,0.0200,1.526418,0,9571.4
4032,29.40,154,1408,0.0200,1.512054,0,9572.9
4033,-17.00,142,899,0.0200,1.471656,0,9574.3
4034,35.20,406,2475,0.0200,1.496103,0,9578.5
4035,-26.40,113,688,0.0200,1.561696,0,9579.6
4036,-7.80,75,722,0.0200,1.371943,0,9580.4
4037,15.40,124,1149,0.0200,1.528686,0,9581.6
4038,-18.00,205,1140,0.0200,1.547006,0,9583.5
4039,52.70,185,1767,0.0200,1.348468,0,9585.3
4040,-52.60,231,898,0.0200,1.576941,0,9587.5
4041,50.60,194,1780,0.0200,1.578952,0,9589.4
4042,-279.40,1264,2760,0.0200,1.543546,0,9601.8
4043,-30.60,28,306,0.0200,1.443122,0,9602.1
4044,39.60,281,2020,0.0200,1.576152,0,9604.8
4045,60.60,174,1800,0.0200,1.487189,0,9606.4
4046,-10.80,127,898,0.0200,1.483558,0,9607.7
4047,38.70,195,1667,0.0200,1.432054,0,9609.7
4048,212.40,1510,3161,0.0200,1.459332,1,9624.3
4049,27.10,161,1415,0.0200,1.500199,0,9626.1
4050,-30.90,29,307,0.0200,1.374980,0,9626.4
4051,66.20,215,2020,0.0200,1.536277,0,9628.6
4052,43.80,183,1670,0.0200,1.508089,0,9630.4
4053,-12.10,75,679,0.0200,1.368715,0,9631.1
4054,68.50,194,1961,0.0200,1.495409,0,9633.1
4055,-11.60,129,899,0.0200,1.455518,0,9634.3
4056,54.40,188,1795,0.0200,1.450924,0,9636.2
4057,14.20,121,1125,0.0200,1.464436,0,9637.4
4058,37.70,261,1919,0.0200,1.407843,0,9639.9
4059,-11.90,77,687,0.0200,2.014171,0,9640.7
4060,60.60,175,1804,0.0200,1.777639,0,9642.6
4061,78.40,287,2466,0.0200,1.657400,0,9645.6
4062,64.50,203,1955,0.0200,1.538090,0,9647.6
4063,-30.60,29,308,0.0200,1.433080,0,9647.9
4064,-29.90,27,309,0.0200,1.627542,0,9648.2
4065,472.50,859,3161,0.0200,1.585307,1,9656.6
4066,53.50,188,1785,0.0200,1.579536,0,9658.5
4067,594.20,555,3161,0.0200,1.484668,1,9664.2
4068,-1.90,239,1436,0.0200,1.535738,0,9666.6
4069,577.90,596,3161,0.0200,1.504898,1,9672.4
4070,81.10,284,2467,0.0200,1.491535,0,9675.3
4071,25.60,230,1674,0.0200,1.553906,0,9677.8
4072,1.80,156,1140,0.0200,1.663470,0,9679.4
4073,49.00,171,1672,0.0200,1.596787,0,9681.1
4074,45.90,176,1663,0.0200,1.624868,0,9682.8
4075,42.40,150,1522,0.0200,1.543621,0,9684.2
4076,33.80,207,1666,0.0200,1.541392,0,9686.2
4077,28.70,159,1420,0.0200,1.571084,0,9687.8
4078,55.00,187,1796,0.0200,1.358623,0,9689.6
4079,-1.60,238,1433,0.0200,1.575289,0,9692.0
4080,-12.20,86,722,0.0200,1.329191,0,9692.9
4081,32.50,148,1416,0.0200,1.327212,0,9694.5
4082,-34.80,129,666,0.0200,1.527039,0,9695.8
4083,-50.60,226,899,0.0200,1.458784,0,9698.0
4084,77.70,295,2466,0.0200,1.480681,0,9700.9
4085,47.60,138,1526,0.0200,1.524783,0,9702.2
4086,41.30,218,1785,0.0200,1.576875,0,9704.3
4087,56.10,220,1939,0.0200,1.626672,0,9706.5
4088,470.80,864,3161,0.0200,1.565937,1,9715.1
4089,45.70,378,2466,0.0200,1.470308,0,9718.8
4090,-7.70,64,677,0.0200,1.696584,0,9719.5
4091,-13.60,520,2466,0.0200,1.479641,0,9724.5
4092,-7.60,70,702,0.0200,1.367822,0,9725.3
4093,55.10,226,1955,0.0200,1.504551,0,9727.7
4094,-9.20,123,898,0.0200,1.482243,0,9728.9
4095,25.00,166,1411,0.0200,1.430631,0,9730.6
4096,35.40,138,1406,0.0200,1.551596,0,9731.9
4097,25.60,192,1522,0.0200,1.522996,0,9733.8
4098,-36.20,180,856,0.0200,1.403683,0,9735.6
4099,-13.00,113,900,0.0200,1.534676,0,9736.7
4100,42.60,149,1522,0.0200,1.308270,0,9738.2
4101,34.40,403,2467,0.0200,1.657036,0,9742.3
4102,610.30,515,3161,0.0200,1.651110,1,9747.5
4103,-21.20,95,666,0.0200,1.634080,0,9748.4
4104,61.70,210,1957,0.0200,1.504629,0,9750.5
4105,634.50,454,3161,0.0200,1.556994,1,9754.9
4106,13.30,122,1124,0.0200,1.609250,0,9756.1
4107,51.10,166,1673,0.0200,1.483495,0,9757.8
4108,-14.70,85,691,0.0200,1.518678,0,9758.7
4109,582.70,584,3161,0.0200,1.444030,1,9764.6
4110,-7.40,66,688,0.0200,1.652794,0,9765.3
4111,20.50,180,1423,0.0200,1.532929,0,9767.1
4112,46.30,203,1778,0.0200,1.559421,0,9769.1
4113,14.10,259,1677,0.0200,1.541033,0,9771.6
4114,47.70,206,1799,0.0200,1.489772,0,9773.6
4115,62.50,208,1955,0.0200,1.488331,0,9775.8
4116,-13.30,123,894,0.0200,1.594459,0,9777.1
4117,-33.50,168,901,0.0200,1.394030,0,9778.8
4118,-14.60,136,900,0.0200,1.396509,0,9780.2
4119,72.00,200,2018,0.0200,1.468597,0,9782.1
4120,41.20,188,1664,0.0200,1.515759,0,9784.0
4121,81.60,287,2466,0.0200,1.389248,0,9786.8
4122,-10.80,127,898,0.0200,1.585677,0,9788.1
4123,-5.60,400,2044,0.0200,1.482617,0,9792.0
4124,51.10,195,1789,0.0200,1.428337,0,9794.1
4125,19.10,112,1136,0.0200,1.520147,0,9795.2
4126,598.70,544,3161,0.0200,1.521642,1,9800.7
4127,-6.60,62,682,0.0200,1.737444,0,9801.3
4128,52.10,362,2466,0.0200,1.441347,0,9805.1
4129,59.80,215,1956,0.0200,1.520142,0,9807.3
4130,640.00,441,3161,0.0200,1.463633,1,9812.2
4131,10.00,138,1151,0.0200,1.369493,0,9813.6
4132,57.70,181,1799,0.0200,1.520664,0,9815.5
4133,22.20,237,1670,0.0200,1.492619,0,9818.0
4134,-33.10,34,303,0.0200,1.345269,0,9818.4
4135,65.00,216,2012,0.0200,1.411767,0,9820.6
4136,50.50,238,1955,0.0200,1.445206,0,9823.1
4137,38.90,159,1525,0.0200,1.435127,0,9824.9
4138,46.70,175,1667,0.0200,1.475997,0,9826.9
4139,26.30,164,1418,0.0200,1.431578,0,9828.6
4140,9.20,139,1147,0.0200,1.345898,0,9830.0
4141,52.70,355,2446,0.0200,1.500988,0,9833.4
4142,31.50,216,1677,0.0200,1.380890,0,9835.6
4143,53.50,160,1673,0.0200,1.449830,0,9837.1
4144,42.90,147,1515,0.0200,1.467123,0,9838.5
4145,57.80,176,1782,0.0200,1.561926,0,9840.3
4146,-5.40,171,1127,0.0200,1.754549,0,9842.2
4147,59.80,215,1958,0.0200,1.823258,0,9844.5
4148,165.80,1626,3161,0.0200,1.575758,1,9860.9
4149,38.20,193,1652,0.0200,1.474981,0,9862.8
4150,-16.10,86,683,0.0200,1.583850,0,9863.7
4151,-31.30,29,303,0.0200,1.946282,0,9864.0
4152,45.50,207,1781,0.0200,1.505303,0,9866.1
4153,-10.70,209,1227,0.0200,1.510288,0,9868.3
4154,-10.20,125,899,0.0200,1.465551,0,9869.6
4155,84.10,278,2462,0.0200,1.500668,0,9872.6
4156,49.60,169,1672,0.0200,1.526231,0,9874.4
4157,-8.20,69,694,0.0200,1.603624,0,9875.2
4158,-15.80,89,696,0.0200,1.564141,0,9876.2
4159,58.70,176,1791,0.0200,1.618428,0,9878.2
4160,40.50,388,2466,0.0200,1.593935,0,9882.3
4161,-9.60,124,898,0.0200,1.497029,0,9883.7
4162,8.60,138,1136,0.0200,1.548786,0,9885.1
4163,35.70,144,1433,0.0200,1.513600,0,9886.7
4164,51.30,193,1785,0.0200,1.499238,0,9888.7
4165,5.90,306,1783,0.0200,1.423019,0,9892.1
4166,10.40,131,1128,0.0200,1.630174,0,9893.5
4167,45.40,181,1676,0.0200,1.513372,0,9895.5
4168,72.70,312,2474,0.0200,1.561644,0,9898.8
4169,15.00,126,1153,0.0200,1.609877,0,9900.2
4170,54.50,186,1787,0.0200,1.418764,0,9902.1
4171,-3.80,500,2466,0.0200,1.532115,0,9907.4
4172,6.70,212,1413,0.0200,1.454979,0,9909.8
4173,73.70,180,1955,0.0200,1.543276,0,9911.7
4174,-173.40,688,1516,0.0200,1.463049,0,9918.9
4175,48.90,172,1677,0.0200,1.376994,0,9920.7
4176,-30.10,29,313,0.0200,1.325263,0,9921.0
4177,43.20,186,1674,0.0200,1.410496,0,9923.0
4178,22.70,105,1146,0.0200,1.569923,0,9924.2
4179,83.80,276,2466,0.0200,1.388759,0,9927.3
4180,-18.80,147,898,0.0200,1.296061,0,9928.8
4181,-10.70,74,689,0.0200,1.401230,0,9929.6
4182,1.50,153,1127,0.0200,1.515938,0,9931.2
4183,-31.50,30,305,0.0200,1.367348,0,9931.5
4184,-14.80,83,682,0.0200,1.530799,0,9932.4
4185,58.40,219,1960,0.0200,1.413601,0,9934.7
4186,-11.20,128,898,0.0200,1.527215,0,9936.1
4187,-8.30,65,675,0.0200,1.631091,0,9936.7
4188,63.20,336,2474,0.0200,1.525459,0,9940.3
4189,27.50,165,1432,0.0200,1.443568,0,9942.2
4190,-10.60,126,898,0.0200,1.427460,0,9943.6
4191,662.90,383,3161,0.0200,1.536053,1,9947.7
4192,67.00,214,2024,0.0200,1.788355,0,9950.0
4193,70.90,309,2466,0.0200,1.647404,0,9953.2
4194,74.40,179,1960,0.0200,1.628247,0,9955.1
4195,35.40,277,1962,0.0200,1.579641,0,9958.2
4196,14.10,256,1665,0.0200,1.611248,0,9961.0
4197,-53.60,65,222,0.0200,1.642547,0,9961.7
4198,72.20,184,1958,0.0200,1.653974,0,9963.7
4199,-33.90,34,297,0.0200,1.699204,0,9964.0
4200,27.30,295,1953,0.0200,1.509199,0,9967.1
4201,-25.90,294,1415,0.0200,1.489874,0,9970.2
4202,-27.20,168,899,0.0200,1.359609,0,9972.0
4203,34.40,146,1425,0.0200,1.513609,0,9973.6
4204,-24.70,111,695,0.0200,1.654353,0,9974.8
4205,-18.00,273,1410,0.0200,1.640439,0,9977.8
4206,6.80,277,1676,0.0200,1.591090,0,9980.8
4207,-64.10,248,851,0.0200,1.475507,0,9983.4
4208,63.80,205,1958,0.0200,1.532283,0,9985.6
4209,-64.80,82,178,0.0200,1.630233,0,9986.5
4210,-30.50,28,307,0.0200,1.275830,0,9986.8
4211,66.10,199,1955,0.0200,1.446676,0,9988.9
4212,-18.00,145,899,0.0200,1.453509,0,9990.6
4213,58.10,177,1789,0.0200,1.557534,0,9992.6
4214,-18.80,147,900,0.0200,1.538882,0,9994.3
4215,-14.80,80,672,0.0200,1.426837,0,9995.1
4216,-18.50,143,898,0.0200,1.545620,0,9996.6
4217,-30.30,28,309,0.0200,1.698408,0,9996.9
4218,43.40,215,1794,0.0200,1.404650,0,9999.2
4219,-12.80,132,900,0.0200,1.414555,0,10000.6
4220,76.00,362,2708,0.0200,1.509503,0,10004.5
4221,-5.30,58,679,0.0200,1.338382,0,10005.1
4222,-15.70,87,689,0.0200,1.375174,0,10006.0
4223,53.90,186,1781,0.0200,1.434429,0,10008.1
4224,-33.50,34,301,0.0200,1.542502,0,10008.5
4225,53.30,354,2466,0.0200,1.370642,0,10012.3
4226,-9.30,71,689,0.0200,1.270946,0,10013.1
4227,11.80,190,1494,0.0200,1.510823,0,10015.0
4228,-47.50,56,247,0.0200,1.208853,0,10015.6
4229,-9.70,72,691,0.0200,1.512830,0,10016.4
4230,631.80,461,3161,0.0200,1.439422,1,10021.2
4231,-8.20,67,686,0.0200,1.370959,0,10021.8
4232,50.60,167,1672,0.0200,1.407477,0,10023.7
4233,-33.90,35,299,0.0200,1.522651,0,10024.1
4234,656.40,400,3161,0.0200,1.537891,1,10028.5
4235,-15.10,266,1411,0.0200,1.471279,0,10031.3
4236,27.70,186,1519,0.0200,1.371242,0,10033.2
4237,-18.00,92,688,0.0200,1.397225,0,10034.1
4238,-14.70,85,693,0.0200,1.380638,0,10035.0
4239,17.40,183,1404,0.0200,1.507501,0,10036.9
4240,22.60,236,1670,0.0200,1.454033,0,10039.5
4241,58.60,223,1976,0.0200,1.442906,0,10042.0
4242,-22.10,99,673,0.0200,1.332876,0,10043.1
