episode,reward,length,x_pos,epsilon,loss,flag_reached,time
3802,26.50,275,1982,0.0200,0.885829,0,19506.8
3803,61.10,174,1805,0.0200,0.869023,0,19508.6
3804,-5.50,59,681,0.0200,1.043410,0,19509.1
3805,-31.20,29,304,0.0200,1.362991,0,19509.4
3806,56.00,182,1786,0.0200,1.202137,0,19511.3
3807,51.00,196,1794,0.0200,1.137827,0,19513.3
3808,60.30,171,1787,0.0200,1.031224,0,19515.1
3809,-12.10,75,679,0.0200,1.076881,0,19515.8
3810,37.90,158,1511,0.0200,1.006221,0,19517.4
3811,68.00,210,2020,0.0200,1.164665,0,19519.6
3812,-13.00,123,862,0.0200,0.984748,0,19520.8
3813,9.30,133,1124,0.0200,1.171644,0,19522.2
3814,55.70,155,1677,0.0200,1.193787,0,19523.8
3815,55.50,156,1677,0.0200,0.877888,0,19525.4
3816,49.30,256,2017,0.0200,1.056903,0,19528.0
3817,-11.60,129,898,0.0200,0.936761,0,19529.3
3818,-3.40,166,1128,0.0200,1.011784,0,19531.0
3819,37.40,142,1439,0.0200,1.105326,0,19532.5
3820,598.50,544,3161,0.0200,0.981964,1,19537.9
3821,61.60,222,2004,0.0200,0.966952,0,19540.3
3822,35.60,138,1406,0.0200,1.206004,0,19541.7
3823,55.70,185,1795,0.0200,0.955288,0,19543.6
3824,50.50,357,2466,0.0200,0.975206,0,19547.2
3825,-14.00,357,1786,0.0200,0.886686,0,19550.9
3826,-11.40,78,698,0.0200,0.893091,0,19551.7
3827,35.20,234,1786,0.0200,0.972700,0,19554.0
3828,-12.90,119,845,0.0200,0.930534,0,19555.2
3829,-30.90,29,307,0.0200,0.792260,0,19555.5
3830,-30.60,29,310,0.0200,1.467608,0,19555.8
3831,19.60,275,1794,0.0200,0.952666,0,19558.6
3832,-629.30,2005,2226,0.0200,0.993347,0,19578.6
3833,44.50,144,1521,0.0200,0.907888,0,19580.0
3834,-38.80,197,898,0.0200,1.004195,0,19582.0
3835,38.90,395,2466,0.0200,0.902053,0,19586.0
3836,-523.80,1798,2466,0.0200,0.898623,0,19603.9
3837,69.30,192,1961,0.0200,1.046785,0,19605.8
3838,-31.00,29,304,0.0200,0.861993,0,19606.1
3839,41.90,186,1663,0.0200,0.937049,0,19608.0
3840,53.10,245,2011,0.0200,1.089249,0,19610.5
3841,-31.80,31,304,0.0200,1.318763,0,19610.8
3842,56.30,154,1677,0.0200,1.224844,0,19612.4
3843,-30.10,122,687,0.0200,1.007669,0,19613.6
3844,20.20,172,1508,0.0200,1.260412,0,19615.3
3845,19.40,108,1125,0.0200,1.012648,0,19616.4
3846,41.80,190,1676,0.0200,1.038433,0,19618.3
3847,-40.20,171,898,0.0200,1.060801,0,19620.0
3848,72.90,182,1955,0.0200,1.011610,0,19621.8
3849,-7.40,111,898,0.0200,1.041924,0,19623.0
3850,13.40,459,2470,0.0200,1.060901,0,19627.6
3851,48.10,200,1781,0.0200,1.041201,0,19629.6
3852,53.30,160,1671,0.0200,0.926559,0,19631.2
3853,-15.00,137,899,0.0200,1.084810,0,19632.6
3854,192.90,1558,3161,0.0200,0.983708,1,19648.3
3855,12.40,126,1128,0.0200,1.036657,0,19649.5
3856,-24.70,108,683,0.0200,1.058414,0,19650.6
3857,-16.00,85,678,0.0200,0.998914,0,19651.6
3858,-10.60,126,898,0.0200,0.865275,0,19652.9
3859,13.20,127,1137,0.0200,0.954450,0,19654.1
3860,55.60,182,1784,0.0200,0.962280,0,19656.0
3861,55.70,224,1953,0.0200,0.918536,0,19658.3
3862,18.00,112,1125,0.0200,0.907529,0,19659.4
3863,-15.90,139,899,0.0200,1.020561,0,19660.9
3864,46.60,178,1676,0.0200,0.977810,0,19662.7
3865,-5.50,59,681,0.0200,0.858125,0,19663.3
3866,40.40,154,1520,0.0200,0.934201,0,19664.8
3867,-31.00,31,312,0.0200,0.880350,0,19665.1
3868,-8.00,64,674,0.0200,0.772434,0,19665.7
3869,60.80,171,1792,0.0200,0.885928,0,19667.5
3870,92.50,257,2466,0.0200,0.890731,0,19670.2
3871,41.50,190,1675,0.0200,0.929584,0,19672.1
3872,63.90,163,1791,0.0200,1.035505,0,19673.7
3873,69.80,204,2012,0.0200,0.942270,0,19675.8
3874,523.90,731,3161,0.0200,0.947979,1,19683.2
3875,-5.20,69,722,0.0200,0.902134,0,19683.9
3876,23.20,105,1149,0.0200,1.048744,0,19685.0
3877,55.50,239,2009,0.0200,0.888655,0,19687.5
3878,-0.80,163,1143,0.0200,1.029837,0,19689.1
3879,69.40,191,1958,0.0200,0.906112,0,19691.0
3880,-6.80,63,684,0.0200,0.740221,0,19691.7
3881,-1.60,161,1125,0.0200,0.893917,0,19693.3
3882,49.60,255,2014,0.0200,0.961857,0,19696.0
3883,71.90,183,1951,0.0200,0.931840,0,19697.8
3884,74.90,301,2466,0.0200,0.923147,0,19700.9
3885,52.00,250,2020,0.0200,0.915580,0,19703.5
3886,-5.90,59,677,0.0200,0.770886,0,19704.1
3887,-23.60,148,898,0.0200,0.843860,0,19705.6
3888,64.80,218,2020,0.0200,0.979235,0,19707.8
3889,83.40,284,2470,0.0200,0.960563,0,19710.7
3890,73.30,196,2015,0.0200,1.070649,0,19712.7
3891,-7.50,71,707,0.0200,1.231454,0,19713.4
3892,-7.40,175,1124,0.0200,1.189133,0,19715.2
3893,-8.70,111,890,0.0200,1.143981,0,19716.3
3894,40.60,221,1790,0.0200,1.173499,0,19718.5
3895,-36.80,42,300,0.0200,0.983864,0,19719.0
3896,12.50,130,1144,0.0200,1.194109,0,19720.3
3897,-29.70,27,311,0.0200,0.897917,0,19720.6
3898,14.00,127,1147,0.0200,1.019534,0,19721.9
3899,57.90,178,1789,0.0200,1.111118,0,19723.7
3900,73.30,180,1953,0.0200,0.976130,0,19725.6
3901,22.60,129,1240,0.0200,0.955849,0,19726.9
3902,-33.40,35,306,0.0200,0.803475,0,19727.3
3903,120.40,262,2752,0.0200,1.026810,0,19730.0
3904,51.60,192,1782,0.0200,0.987770,0,19731.9
3905,45.10,145,1529,0.0200,1.021775,0,19733.4
3906,38.70,226,1791,0.0200,1.175985,0,19735.6
3907,38.30,132,1410,0.0200,0.934898,0,19737.0
3908,46.80,176,1670,0.0200,1.149565,0,19738.8
3909,-8.80,122,900,0.0200,0.979805,0,19740.1
3910,-29.80,27,310,0.0200,0.813454,0,19740.3
3911,65.60,202,1962,0.0200,0.915550,0,19742.4
3912,44.80,376,2466,0.0200,0.938592,0,19746.2
3913,33.20,483,2762,0.0200,1.020778,0,19751.0
3914,68.10,211,2023,0.0200,0.931569,0,19753.2
3915,-8.70,589,2769,0.0200,1.001848,0,19759.2
3916,-13.60,123,856,0.0200,0.991784,0,19760.4
3917,-6.80,64,686,0.0200,0.938158,0,19761.0
3918,42.80,149,1524,0.0200,0.926502,0,19762.6
3919,88.00,272,2468,0.0200,0.942833,0,19765.3
3920,-1.10,160,1126,0.0200,1.055481,0,19766.9
3921,63.40,167,1800,0.0200,0.871241,0,19768.6
3922,55.40,186,1798,0.0200,0.987635,0,19770.5
3923,28.00,276,1929,0.0200,0.928496,0,19773.3
3924,-9.10,67,675,0.0200,1.076462,0,19774.0
3925,54.30,158,1673,0.0200,1.017608,0,19775.5
3926,19.00,110,1130,0.0200,0.887276,0,19776.6
3927,76.30,190,2021,0.0200,0.943549,0,19778.6
3928,-12.10,130,898,0.0200,0.920917,0,19779.9
3929,47.80,258,2010,0.0200,0.884923,0,19782.5
3930,69.30,319,2469,0.0200,0.949591,0,19785.7
3931,52.90,193,1801,0.0200,0.882055,0,19787.7
3932,63.50,205,1955,0.0200,0.962663,0,19789.8
3933,-7.40,66,688,0.0200,0.828678,0,19790.5
3934,26.50,168,1434,0.0200,0.977981,0,19792.2
3935,17.40,115,1134,0.0200,0.912009,0,19793.3
3936,-10.00,74,696,0.0200,0.866503,0,19794.0
3937,59.70,176,1799,0.0200,0.901442,0,19795.8
3938,-8.80,122,898,0.0200,1.043871,0,19797.0
3939,-8.80,66,674,0.0200,0.810035,0,19797.7
3940,30.00,181,1524,0.0200,0.823941,0,19799.6
3941,54.50,186,1787,0.0200,0.869772,0,19801.5
3942,22.50,107,1152,0.0200,0.939088,0,19802.5
3943,58.50,257,2110,0.0200,1.073875,0,19805.2
3944,-10.70,75,693,0.0200,0.821085,0,19805.9
3945,50.50,224,1998,0.0200,0.948150,0,19808.2
3946,36.40,164,1518,0.0200,0.929618,0,19809.8
3947,71.50,186,1959,0.0200,0.902847,0,19811.7
3948,63.20,207,1960,0.0200,1.039058,0,19813.8
3949,38.70,395,2466,0.0200,1.168455,0,19817.8
3950,50.60,168,1676,0.0200,1.010483,0,19819.5
3951,36.80,140,1428,0.0200,0.963438,0,19820.9
3952,45.30,209,1789,0.0200,1.226533,0,19823.2
3953,71.80,200,2016,0.0200,1.106535,0,19825.4
3954,57.10,183,1800,0.0200,1.083424,0,19827.3
3955,-7.70,67,689,0.0200,0.927992,0,19828.0
3956,55.30,154,1667,0.0200,1.025891,0,19829.7
3957,26.80,183,1498,0.0200,0.880978,0,19831.7
3958,49.00,203,1802,0.0200,1.008130,0,19833.9
3959,57.20,177,1780,0.0200,1.081551,0,19835.8
3960,-18.30,90,677,0.0200,1.205588,0,19836.7
3961,16.00,251,1662,0.0200,1.016377,0,19839.5
3962,80.60,286,2467,0.0200,1.220378,0,19842.6
3963,46.20,254,2001,0.0200,1.018186,0,19845.2
3964,56.20,186,1804,0.0200,1.111099,0,19847.1
3965,41.20,253,1995,0.0200,0.919175,0,19849.8
3966,33.70,172,1525,0.0200,0.936374,0,19851.5
3967,60.70,174,1801,0.0200,0.982564,0,19853.2
3968,-8.80,67,680,0.0200,0.924292,0,19853.9
3969,-11.40,104,802,0.0200,1.087632,0,19854.9
3970,-29.00,324,1506,0.0200,1.035433,0,19858.2
3971,-8.00,76,722,0.0200,0.715701,0,19859.0
3972,40.70,152,1515,0.0200,1.031929,0,19860.5
3973,57.70,177,1785,0.0200,0.939283,0,19862.3
3974,57.70,235,2015,0.0200,0.979575,0,19864.6
3975,58.30,179,1797,0.0200,0.967508,0,19866.5
3976,36.90,142,1434,0.0200,0.907560,0,19867.9
3977,-32.90,33,303,0.0200,0.920452,0,19868.3
3978,54.90,356,2470,0.0200,1.039106,0,19871.8
3979,2.90,150,1127,0.0200,1.009955,0,19873.4
3980,-29.70,28,315,0.0200,0.901678,0,19873.6
3981,62.20,169,1796,0.0200,0.992986,0,19875.4
3982,20.40,106,1128,0.0200,1.154750,0,19876.5
3983,18.20,118,1153,0.0200,0.860486,0,19877.7
3984,75.70,191,2021,0.0200,0.958851,0,19879.6
3985,-12.50,75,675,0.0200,0.889127,0,19880.3
3986,-6.00,61,684,0.0200,1.132123,0,19880.9
3987,14.10,123,1131,0.0200,0.867758,0,19882.2
3988,39.70,154,1511,0.0200,1.014157,0,19883.8
3989,-12.20,130,898,0.0200,0.933793,0,19885.1
3990,7.70,138,1126,0.0200,1.038816,0,19886.4
3991,55.50,182,1783,0.0200,0.958138,0,19888.3
3992,48.30,233,2012,0.0200,1.127712,0,19890.6
3993,-21.30,127,898,0.0200,0.900148,0,19891.9
3994,29.60,113,1246,0.0200,0.837462,0,19893.0
3995,55.50,186,1797,0.0200,0.886549,0,19894.9
3996,75.50,190,2015,0.0200,1.006689,0,19896.8
3997,-11.20,127,898,0.0200,0.854236,0,19898.1
3998,-6.40,61,678,0.0200,0.950528,0,19898.7
3999,-6.20,63,688,0.0200,1.139632,0,19899.3
4000,55.20,183,1784,0.0200,0.904821,0,19901.2
4001,51.30,237,1959,0.0200,0.902054,0,19903.7
4002,-29.30,27,313,0.0200,0.787384,0,19903.9
4003,-30.80,29,306,0.0200,0.917150,0,19904.2
4004,-6.40,62,684,0.0200,1.268298,0,19904.8
4005,91.60,256,2468,0.0200,0.918746,0,19907.4
4006,610.60,514,3161,0.0200,0.946772,1,19912.9
4007,54.50,189,1799,0.0200,1.055526,0,19915.0
4008,17.20,114,1127,0.0200,0.835140,0,19916.2
4009,8.10,139,1137,0.0200,1.265414,0,19917.8
4010,7.90,203,1494,0.0200,1.069562,0,19920.0
4011,-13.40,133,898,0.0200,1.091844,0,19921.4
4012,-11.50,75,683,0.0200,1.301597,0,19922.2
4013,57.40,179,1788,0.0200,1.072912,0,19924.1
4014,427.80,971,3161,0.0200,1.063296,1,19934.6
4015,11.80,129,1134,0.0200,0.941920,0,19936.1
4016,7.40,142,1140,0.0200,0.995429,0,19937.6
4017,19.40,109,1127,0.0200,0.889561,0,19938.7
4018,77.40,185,2014,0.0200,0.925300,0,19940.8
4019,72.20,199,2016,0.0200,0.944794,0,19943.0
4020,-30.30,29,311,0.0200,1.053186,0,19943.3
4021,16.80,114,1124,0.0200,1.128494,0,19944.6
4022,18.80,110,1125,0.0200,0.879211,0,19945.8
4023,33.90,151,1440,0.0200,1.003811,0,19947.4
4024,28.80,161,1429,0.0200,1.001177,0,19949.2
4025,53.00,190,1788,0.0200,0.959898,0,19951.3
4026,40.20,193,1672,0.0200,0.971718,0,19953.5
4027,-15.70,84,679,0.0200,0.939102,0,19954.4
4028,-10.50,74,689,0.0200,0.838336,0,19955.1
4029,-28.60,229,1127,0.0200,0.998287,0,19957.6
4030,-31.40,134,722,0.0200,0.872413,0,19959.1
4031,60.40,172,1792,0.0200,1.007016,0,19961.0
4032,-6.50,62,683,0.0200,1.023927,0,19961.7
4033,16.10,117,1127,0.0200,0.960401,0,19963.0
4034,-14.10,135,898,0.0200,1.080793,0,19964.4
4035,-30.20,127,724,0.0200,0.948326,0,19965.8
4036,-13.70,80,683,0.0200,0.956540,0,19966.7
4037,-81.00,302,898,0.0200,1.056652,0,19970.0
4038,49.60,168,1666,0.0200,0.936074,0,19971.7
4039,-33.70,36,305,0.0200,0.901574,0,19972.1
4040,50.70,197,1795,0.0200,0.943744,0,19974.1
4041,8.90,134,1125,0.0200,0.938542,0,19975.7
4042,-15.30,88,697,0.0200,0.830367,0,19976.6
4043,639.50,442,3161,0.0200,1.050377,1,19981.5
4044,-15.50,91,707,0.0200,1.055976,0,19982.4
4045,0.50,156,1129,0.0200,0.860345,0,19984.1
4046,34.80,142,1414,0.0200,1.027481,0,19985.7
4047,-6.60,66,698,0.0200,1.115166,0,19986.5
4048,16.80,116,1129,0.0200,0.920821,0,19987.7
4049,33.00,151,1431,0.0200,0.939426,0,19989.4
4050,-21.60,154,899,0.0200,1.025929,0,19991.0
4051,14.20,121,1125,0.0200,1.021834,0,19992.4
4052,-6.10,63,689,0.0200,0.868104,0,19993.0
4053,-31.50,164,841,0.0200,0.911236,0,19994.9
4054,16.10,119,1137,0.0200,1.069822,0,19996.2
4055,70.10,204,2017,0.0200,1.074430,0,19998.4
4056,60.00,172,1788,0.0200,0.893096,0,20000.2
4057,46.20,249,1958,0.0200,0.965446,0,20003.0
4058,-313.10,1268,2468,0.0200,0.929664,0,20016.6
4059,-6.00,60,680,0.0200,0.872208,0,20017.3
4060,53.70,159,1673,0.0200,0.955359,0,20019.1
4061,-29.40,27,312,0.0200,0.968324,0,20019.4
4062,33.80,168,1508,0.0200,0.836448,0,20021.2
4063,11.50,128,1127,0.0200,0.953131,0,20022.6
4064,-629.30,2005,2226,0.0200,1.128310,0,20044.2
4065,33.30,167,1499,0.0200,0.906790,0,20046.1
4066,8.30,136,1124,0.0200,1.005907,0,20047.6
4067,60.60,229,2020,0.0200,1.014013,0,20050.0
4068,39.30,154,1509,0.0200,0.975841,0,20051.7
4069,28.40,162,1432,0.0200,0.967751,0,20053.5
4070,57.20,219,2003,0.0200,1.083443,0,20055.9
4071,26.90,119,1243,0.0200,0.929584,0,20057.2
4072,-13.00,105,788,0.0200,1.182915,0,20058.4
4073,52.30,189,1779,0.0200,1.013389,0,20060.4
4074,-35.90,173,833,0.0200,1.043727,0,20062.4
4075,-30.20,175,899,0.0200,0.976876,0,20064.3
4076,24.70,182,1473,0.0200,0.941434,0,20066.2
4077,14.20,122,1127,0.0200,1.257648,0,20067.5
4078,-29.50,27,313,0.0200,0.612484,0,20067.8
4079,4.70,480,2466,0.0200,0.988786,0,20073.1
4080,60.00,173,1792,0.0200,1.111148,0,20074.9
4081,26.10,121,1243,0.0200,1.076135,0,20076.3
4082,-9.10,69,685,0.0200,0.977723,0,20077.0
4083,-2.60,227,1492,0.0200,1.038038,0,20079.5
4084,78.90,369,2763,0.0200,0.986733,0,20083.5
4085,38.00,156,1504,0.0200,0.862632,0,20085.2
4086,27.70,184,1513,0.0200,1.033469,0,20087.2
4087,-13.70,122,849,0.0200,1.173090,0,20088.7
4088,56.10,185,1801,0.0200,0.956624,0,20090.7
4089,40.30,133,1432,0.0200,1.000524,0,20092.1
4090,-6.00,61,684,0.0200,0.960163,0,20092.7
4091,56.00,222,1946,0.0200,0.956239,0,20095.2
4092,41.90,148,1509,0.0200,0.929285,0,20096.8
4093,44.40,382,2472,0.0200,0.947102,0,20101.0
4094,36.20,164,1516,0.0200,1.021896,0,20102.8
4095,-5.20,58,678,0.0200,1.312402,0,20103.4
4096,-29.30,158,837,0.0200,0.969881,0,20105.1
4097,6.30,142,1129,0.0200,0.886672,0,20106.7
4098,-11.10,73,679,0.0200,1.123881,0,20107.5
4099,14.10,121,1124,0.0200,1.058189,0,20108.8
4100,7.40,139,1127,0.0200,0.864260,0,20110.3
4101,18.90,110,1128,0.0200,0.989746,0,20111.5
4102,22.20,172,1410,0.0200,0.979964,0,20113.4
4103,12.20,126,1125,0.0200,0.895936,0,20114.8
4104,-6.50,63,687,0.0200,0.989388,0,20115.5
4105,-19.10,119,899,0.0200,1.067485,0,20116.8
4106,53.60,187,1782,0.0200,1.216111,0,20118.8
4107,50.90,195,1787,0.0200,0.923966,0,20120.9
4108,47.60,173,1666,0.0200,1.025035,0,20122.9
4109,60.30,342,2469,0.0200,1.051986,0,20126.6
4110,71.50,200,2015,0.0200,0.950999,0,20128.8
4111,40.10,156,1523,0.0200,1.010340,0,20130.5
4112,26.90,161,1412,0.0200,0.959247,0,20132.3
4113,52.30,190,1783,0.0200,1.225588,0,20134.3
4114,-25.80,222,1127,0.0200,1.477904,0,20136.7
4115,-29.40,27,312,0.0200,1.501797,0,20137.0
4116,13.70,123,1126,0.0200,1.137475,0,20138.3
4117,-95.10,488,1501,0.0200,1.129225,0,20143.6
4118,-5.70,61,685,0.0200,1.464048,0,20144.2
4119,-30.90,400,1791,0.0200,1.225013,0,20148.4
4120,35.30,291,2017,0.0200,1.033082,0,20151.6
4121,29.60,200,1623,0.0200,1.233307,0,20153.8
4122,66.90,326,2470,0.0200,1.086843,0,20157.4
4123,-29.80,28,312,0.0200,1.476620,0,20157.7
4124,6.00,142,1125,0.0200,1.068295,0,20159.2
4125,-10.10,101,803,0.0200,0.932080,0,20160.3
4126,7.20,169,1246,0.0200,1.021425,0,20162.1
4127,-29.40,27,312,0.0200,1.183566,0,20162.4
4128,-10.80,79,706,0.0200,1.176202,0,20163.3
4129,37.40,198,1666,0.0200,0.999381,0,20165.5
4130,46.40,205,1784,0.0200,1.050021,0,20167.7
4131,48.10,173,1673,0.0200,0.945509,0,20169.6
4132,-28.30,327,1523,0.0200,1.031911,0,20173.3
4133,-15.80,95,723,0.0200,1.091945,0,20174.3
4134,52.00,191,1782,0.0200,0.964773,0,20176.4
4135,-13.40,133,898,0.0200,0.974056,0,20177.8
4136,58.40,219,2002,0.0200,1.014093,0,20180.2
4137,-6.30,63,689,0.0200,0.905680,0,20180.9
4138,-31.30,30,307,0.0200,0.876261,0,20181.2
4139,54.40,158,1674,0.0200,1.018152,0,20183.0
4140,-5.50,69,722,0.0200,0.997116,0,20183.7
4141,-12.20,79,692,0.0200,0.905200,0,20184.6
4142,-8.70,73,705,0.0200,1.226371,0,20185.4
4143,68.90,192,1956,0.0200,0.928950,0,20187.5
4144,7.90,302,1785,0.0200,0.998717,0,20190.9
4145,42.60,251,2006,0.0200,0.999296,0,20193.6
4146,-32.60,34,310,0.0200,0.938967,0,20193.9
4147,-281.30,790,857,0.0200,1.077557,0,20202.1
4148,-30.30,29,311,0.0200,0.889611,0,20202.4
4149,-6.70,63,685,0.0200,0.913657,0,20203.0
4150,-16.30,85,677,0.0200,0.910167,0,20203.9
4151,52.50,190,1783,0.0200,0.955891,0,20205.9
4152,37.70,134,1413,0.0200,1.038475,0,20207.3
4153,-66.40,400,1433,0.0200,0.972266,0,20211.4
4154,43.90,255,1959,0.0200,0.928172,0,20214.0
4155,56.10,153,1673,0.0200,0.943503,0,20215.7
4156,83.40,356,2758,0.0200,0.965004,0,20219.3
4157,-38.70,145,691,0.0200,1.160257,0,20220.8
4158,35.80,144,1431,0.0200,0.863557,0,20222.2
4159,10.10,267,1667,0.0200,0.987054,0,20225.0
4160,50.50,164,1661,0.0200,0.954526,0,20226.7
4161,-27.10,123,722,0.0200,0.926745,0,20228.0
4162,-5.30,393,2019,0.0200,0.913595,0,20232.3
4163,-10.00,72,688,0.0200,0.985474,0,20233.1
4164,63.40,332,2467,0.0200,1.059920,0,20236.8
4165,-9.50,74,701,0.0200,0.993897,0,20237.6
4166,39.30,196,1675,0.0200,0.898291,0,20239.7
4167,65.50,200,1953,0.0200,1.173541,0,20242.0
4168,44.20,255,1990,0.0200,1.386387,0,20244.8
4169,-32.70,35,311,0.0200,1.010790,0,20245.1
4170,68.10,210,2021,0.0200,1.146495,0,20247.4
4171,17.00,281,1792,0.0200,1.160163,0,20250.5
4172,53.20,161,1676,0.0200,1.062383,0,20252.3
4173,29.50,158,1427,0.0200,1.133835,0,20254.1
4174,25.20,170,1429,0.0200,1.117542,0,20255.9
4175,-9.20,73,700,0.0200,1.059602,0,20256.7
4176,41.60,182,1645,0.0200,1.001383,0,20258.8
4177,493.30,807,3161,0.0200,1.059420,1,20267.5
4178,2.30,157,1150,0.0200,1.516160,0,20269.2
4179,-16.30,140,898,0.0200,0.924883,0,20270.7
4180,45.80,205,1781,0.0200,1.006843,0,20272.9
4181,40.70,153,1517,0.0200,1.160849,0,20274.7
4182,-28.60,171,899,0.0200,0.956323,0,20276.6
4183,-106.10,752,2466,0.0200,1.017626,0,20284.8
4184,-13.10,83,699,0.0200,1.010940,0,20285.7
4185,14.20,123,1133,0.0200,1.005937,0,20287.0
4186,72.60,199,2022,0.0200,1.001167,0,20289.2
4187,25.90,122,1245,0.0200,0.945794,0,20290.5
4188,29.20,182,1518,0.0200,1.228038,0,20292.5
4189,8.50,230,1625,0.0200,0.960629,0,20295.0
4190,41.90,150,1517,0.0200,1.047504,0,20296.7
4191,-10.60,79,708,0.0200,0.938091,0,20297.5
4192,-31.20,31,310,0.0200,0.977788,0,20297.9
4193,48.10,166,1645,0.0200,0.989632,0,20299.7
4194,-20.50,151,898,0.0200,1.123750,0,20301.4
4195,-10.70,79,707,0.0200,0.870409,0,20302.2
4196,-119.50,456,1128,0.0200,1.015659,0,20307.1
4197,-8.80,75,710,0.0200,1.019928,0,20307.9
4198,23.30,271,1815,0.0200,1.004579,0,20310.9
4199,36.50,162,1513,0.0200,1.227109,0,20312.7
4200,13.60,125,1136,0.0200,1.049969,0,20314.0
4201,602.30,535,3161,0.0200,0.997326,1,20319.9
4202,-21.70,142,849,0.0200,1.005874,0,20321.4
4203,-30.90,29,305,0.0200,0.838765,0,20321.7
4204,47.50,204,1791,0.0200,0.969279,0,20323.9
4205,33.90,144,1413,0.0200,0.943159,0,20325.5
4206,-8.00,72,706,0.0200,0.978801,0,20326.3
4207,-18.20,89,672,0.0200,0.951314,0,20327.3
4208,71.60,184,1952,0.0200,1.113537,0,20329.3
4209,-142.20,735,2018,0.0200,0.982954,0,20337.2
4210,56.20,240,2020,0.0200,1.030976,0,20339.8
4211,-12.80,132,898,0.0200,1.022349,0,20341.2
4212,-2.40,163,1125,0.0200,1.057663,0,20343.0
4213,16.50,116,1127,0.0200,0.833776,0,20344.3
4214,-13.00,126,872,0.0200,0.906501,0,20345.7
4215,40.30,152,1509,0.0200,1.179107,0,20347.3
4216,-8.30,68,689,0.0200,0.867615,0,20348.0
4217,-9.00,122,899,0.0200,0.970023,0,20349.4
4218,17.40,116,1136,0.0200,1.227405,0,20350.7
4219,53.60,159,1672,0.0200,1.361424,0,20352.4
4220,-14.40,129,870,0.0200,1.264173,0,20353.8
4221,68.40,196,1968,0.0200,1.062148,0,20356.0
4222,-762.10,2005,899,0.0200,1.102289,0,20377.5
4223,-0.50,158,1126,0.0200,0.925804,0,20379.3
4224,-17.30,142,899,0.0200,0.996040,0,20380.8
4225,44.70,177,1655,0.0200,1.073133,0,20382.7
4226,25.40,166,1415,0.0200,1.184035,0,20384.5
4227,-6.40,63,688,0.0200,1.136687,0,20385.2
4228,35.20,201,1656,0.0200,0.997522,0,20387.4
4229,-8.40,74,712,0.0200,1.122281,0,20388.2
4230,30.60,245,1786,0.0200,0.939419,0,20390.9
4231,-7.80,72,708,0.0200,1.024684,0,20391.7
4232,-7.20,310,1666,0.0200,1.036867,0,20395.1
4233,-161.60,888,2466,0.0200,1.034675,0,20404.8
4234,-33.60,140,722,0.0200,0.869381,0,20406.3
4235,50.20,167,1668,0.0200,1.063916,0,20408.1
4236,-13.40,133,899,0.0200,0.997453,0,20409.5
4237,-30.10,28,309,0.0200,1.064344,0,20409.8
4238,67.40,193,1946,0.0200,1.082661,0,20412.0
4239,48.60,201,1788,0.0200,1.163840,0,20414.2
4240,-21.70,540,2466,0.0200,1.091820,0,20420.1
4241,70.30,194,1979,0.0200,0.922650,0,20422.3
4242,18.80,113,1138,0.0200,0.893831,0,20423.5
4243,48.50,172,1673,0.0200,1.107862,0,20425.4
4244,18.60,210,1524,0.0200,0.976682,0,20427.7
4245,23.90,230,1657,0.0200,1.113251,0,20430.3
4246,61.80,209,1954,0.0200,0.953760,0,20432.5
4247,22.40,175,1421,0.0200,0.939383,0,20434.4
4248,36.90,231,1793,0.0200,1.041820,0,20437.0
4249,9.10,135,1129,0.0200,0.909062,0,20438.5
4250,69.60,189,1952,0.0200,0.960309,0,20440.6
4251,50.00,258,2030,0.0200,0.877465,0,20443.4
4252,-9.60,124,899,0.0200,1.045211,0,20444.7
4253,53.80,159,1672,0.0200,0.917316,0,20446.5
4254,-15.30,87,693,0.0200,1.086165,0,20447.5
4255,30.10,418,2473,0.0200,0.981571,0,20452.0
4256,-12.50,117,898,0.0200,1.142223,0,20453.3
4257,48.60,169,1660,0.0200,0.855633,0,20455.2
4258,38.10,161,1523,0.0200,0.945902,0,20456.9
4259,-480.50,1278,807,0.0200,1.125994,0,20470.8
4260,43.60,385,2474,0.0200,1.156905,0,20475.0
4261,61.30,212,2001,0.0200,1.032094,0,20477.3
4262,49.90,168,1671,0.0200,1.041158,0,20479.2
4263,48.40,232,2003,0.0200,0.999477,0,20481.7
4264,46.20,177,1670,0.0200,1.005104,0,20483.6
4265,-65.60,264,898,0.0200,1.073493,0,20486.5
4266,6.90,476,2473,0.0200,1.104413,0,20491.7
4267,51.20,194,1786,0.0200,0.935796,0,20493.8
4268,30.60,151,1409,0.0200,0.977457,0,20495.5
4269,14.80,120,1125,0.0200,1.095668,0,20496.8
4270,56.00,155,1678,0.0200,1.001414,0,20498.5
4271,-19.50,303,1517,0.0200,1.003239,0,20501.7
4272,46.70,170,1647,0.0200,0.927118,0,20503.6
4273,-63.10,248,861,0.0200,0.936984,0,20506.3
4274,57.30,177,1779,0.0200,1.077355,0,20508.2
4275,64.40,163,1794,0.0200,1.137816,0,20510.0
4276,72.40,195,2006,0.0200,0.963347,0,20512.2
4277,-7.90,72,709,0.0200,1.008665,0,20513.0
4278,38.90,137,1434,0.0200,1.106427,0,20514.5
4279,68.50,193,1955,0.0200,0.984490,0,20516.6
4280,67.30,397,2759,0.0200,1.026952,0,20520.9
4281,70.50,201,2007,0.0200,0.968857,0,20523.1
