episode,reward,length,x_pos,policy_loss,value_loss,entropy,flag_reached,time
3382,36.80,136,1410,0,0,0,0,7124.4
3383,17.10,191,1433,0,0,0,0,7126.2
3384,29.10,161,1433,0,0,0,0,7127.9
3385,49.50,169,1671,0,0,0,0,7129.4
3386,40.40,133,1435,0,0,0,0,7130.7
3387,-12.20,118,848,0,0,0,0,7132.0
3388,17.30,190,1433,0,0,0,0,7133.7
3389,56.30,182,1791,0,0,0,0,7135.6
3390,35.00,235,1790,0,0,0,0,7139.2
3391,38.50,138,1434,0,0,0,0,7140.5
3392,39.40,136,1435,0,0,0,0,7141.8
3393,14.90,196,1433,0,0,0,0,7143.9
3394,-16.10,273,1430,0,0,0,0,7146.6
3395,-8.50,255,1435,0,0,0,0,7149.1
3396,38.70,137,1434,0,0,0,0,7150.3
3397,46.60,139,1520,0,0,0,0,7151.8
3398,46.60,139,1520,0,0,0,0,7154.5
3399,78.20,190,2040,0,0,0,0,7156.3
3400,39.60,135,1433,0,0,0,0,7157.5
3401,35.50,145,1435,0,0,0,0,7158.9
3402,46.80,140,1526,0,0,0,0,7160.4
3403,41.30,392,2478,0,0,0,0,7168.5
3404,40.30,133,1434,0,0,0,0,7170.6
3405,39.20,136,1435,0,0,0,0,7172.1
3406,34.40,148,1435,0,0,0,0,7173.9
3407,28.80,163,1438,0,0,0,0,7175.6
3408,-26.40,166,898,0,0,0,0,7177.2
3409,-85.30,464,1501,0,0,0,0,7181.5
3410,29.10,162,1437,0,0,0,0,7184.0
3411,-762.10,2005,898,0,0,0,0,7208.2
3412,37.20,141,1434,0,0,0,0,7209.7
3413,-48.80,222,899,0,0,0,0,7213.1
3414,-11.50,112,833,0,0,0,0,7214.2
3415,-152.00,614,1434,0,0,0,0,7221.1
3416,71.60,184,1952,0,0,0,0,7223.2
3417,-139.30,711,1949,0,0,0,0,7232.0
3418,64.90,162,1797,0,0,0,0,7234.0
3419,58.40,348,2474,0,0,0,0,7237.8
3420,-13.00,113,820,0,0,0,0,7239.0
3421,16.80,115,1125,0,0,0,0,7240.3
3422,26.20,168,1434,0,0,0,0,7243.2
3423,-33.20,317,1434,0,0,0,0,7246.7
3424,72.80,184,1962,0,0,0,0,7248.5
3425,77.10,301,2474,0,0,0,0,7251.4
3426,56.00,180,1778,0,0,0,0,7253.0
3427,55.10,182,1779,0,0,0,0,7254.7
3428,59.20,174,1786,0,0,0,0,7256.6
3429,-7.60,75,722,0,0,0,0,7258.3
3430,-7.00,73,722,0,0,0,0,7259.1
3431,-108.70,594,1789,0,0,0,0,7264.7
3432,-29.10,27,315,0,0,0,0,7264.9
3433,-29.10,27,315,0,0,0,0,7265.2
3434,51.20,166,1676,0,0,0,0,7266.8
3435,27.80,161,1421,0,0,0,0,7268.5
3436,17.70,113,1128,0,0,0,0,7269.5
3437,-762.10,2005,898,0,0,0,0,7291.9
3438,64.20,165,1800,0,0,0,0,7293.5
3439,59.70,173,1787,0,0,0,0,7295.3
3440,45.30,208,1783,0,0,0,0,7298.4
3441,63.60,222,2024,0,0,0,0,7300.9
3442,-7.00,73,722,0,0,0,0,7301.6
3443,-7.60,101,826,0,0,0,0,7303.1
3444,55.00,186,1792,0,0,0,0,7305.1
3445,479.40,842,3161,0,0,0,1,7313.3
3446,32.10,149,1416,0,0,0,0,7314.6
3447,-4.90,57,679,0,0,0,0,7315.1
3448,58.30,240,2041,0,0,0,0,7319.2
3449,-12.50,119,849,0,0,0,0,7320.4
3450,-9.00,122,899,0,0,0,0,7321.5
3451,42.00,128,1431,0,0,0,0,7322.8
3452,76.60,302,2472,0,0,0,0,7325.8
3453,38.00,139,1434,0,0,0,0,7327.2
3454,-5.00,57,678,0,0,0,0,7328.0
3455,65.00,162,1796,0,0,0,0,7329.5
3456,74.40,306,2468,0,0,0,0,7333.7
3457,-20.00,138,852,0,0,0,0,7335.2
3458,69.60,207,2022,0,0,0,0,7337.1
3459,19.40,187,1440,0,0,0,0,7339.1
3460,8.90,290,1749,0,0,0,0,7341.7
3461,33.20,148,1422,0,0,0,0,7343.1
3462,-4.90,57,679,0,0,0,0,7343.6
3463,31.60,152,1421,0,0,0,0,7345.3
3464,25.40,165,1413,0,0,0,0,7347.4
3465,-4.80,68,722,0,0,0,0,7348.6
3466,37.10,137,1417,0,0,0,0,7350.3
3467,-75.20,244,722,0,0,0,0,7352.4
3468,-9.80,107,828,0,0,0,0,7353.7
3469,-4.30,64,722,0,0,0,0,7354.4
3470,8.50,234,1521,0,0,0,0,7356.8
3471,17.50,248,1667,0,0,0,0,7359.8
3472,30.00,152,1408,0,0,0,0,7361.3
3473,39.80,134,1431,0,0,0,0,7363.9
3474,33.70,168,1509,0,0,0,0,7365.6
3475,22.30,267,1791,0,0,0,0,7368.7
3476,-21.40,153,898,0,0,0,0,7370.4
3477,43.70,147,1525,0,0,0,0,7372.7
3478,-6.70,249,1427,0,0,0,0,7375.2
3479,32.10,154,1434,0,0,0,0,7378.6
3480,26.70,167,1434,0,0,0,0,7380.2
3481,27.30,161,1417,0,0,0,0,7381.8
3482,33.90,143,1411,0,0,0,0,7383.3
3483,35.20,144,1428,0,0,0,0,7384.8
3484,-7.70,101,825,0,0,0,0,7386.5
3485,-1.10,231,1413,0,0,0,0,7389.1
3486,28.80,157,1414,0,0,0,0,7390.7
3487,-444.40,1604,2469,0,0,0,0,7409.8
3488,42.90,148,1519,0,0,0,0,7411.2
3489,-12.40,117,842,0,0,0,0,7412.4
3490,29.00,154,1406,0,0,0,0,7413.9
3491,16.90,118,1138,0,0,0,0,7415.1
3492,32.10,148,1413,0,0,0,0,7416.6
3493,39.80,157,1524,0,0,0,0,7418.0
3494,15.30,122,1139,0,0,0,0,7419.3
3495,-10.20,103,808,0,0,0,0,7420.5
3496,17.60,183,1408,0,0,0,0,7423.8
3497,-4.80,68,722,0,0,0,0,7424.4
3498,36.20,163,1512,0,0,0,0,7426.1
3499,14.50,120,1123,0,0,0,0,7427.4
3500,-12.00,114,836,0,0,0,0,7428.5
3501,30.30,152,1410,0,0,0,0,7429.9
3502,13.70,194,1410,0,0,0,0,7431.8
3503,-8.00,104,834,0,0,0,0,7432.8
3504,3.80,218,1410,0,0,0,0,7434.9
3505,15.20,122,1138,0,0,0,0,7436.1
3506,15.90,188,1410,0,0,0,0,7439.3
3507,29.40,154,1410,0,0,0,0,7440.9
3508,29.80,153,1409,0,0,0,0,7442.2
3509,32.00,148,1411,0,0,0,0,7443.7
3510,-17.50,271,1409,0,0,0,0,7446.6
3511,-33.80,137,708,0,0,0,0,7448.0
3512,33.80,144,1411,0,0,0,0,7449.6
3513,30.30,152,1409,0,0,0,0,7451.3
3514,14.90,119,1125,0,0,0,0,7453.4
3515,32.40,152,1432,0,0,0,0,7455.1
3516,33.70,149,1432,0,0,0,0,7456.6
3517,28.60,156,1410,0,0,0,0,7458.1
3518,22.90,125,1229,0,0,0,0,7459.4
3519,32.50,154,1438,0,0,0,0,7461.4
3520,34.20,143,1411,0,0,0,0,7464.5
3521,27.60,159,1409,0,0,0,0,7468.4
3522,-10.50,104,809,0,0,0,0,7469.8
3523,-101.90,342,847,0,0,0,0,7474.3
3524,-60.30,237,845,0,0,0,0,7477.5
3525,24.90,166,1410,0,0,0,0,7479.5
3526,21.30,127,1219,0,0,0,0,7481.1
3527,-66.20,248,830,0,0,0,0,7484.9
3528,36.40,143,1433,0,0,0,0,7486.4
3529,76.50,302,2470,0,0,0,0,7490.2
3530,33.00,145,1410,0,0,0,0,7491.7
3531,35.80,138,1408,0,0,0,0,7493.1
3532,-22.60,214,1129,0,0,0,0,7495.4
3533,33.60,151,1438,0,0,0,0,7498.3
3534,60.00,343,2470,0,0,0,0,7502.0
3535,-11.30,110,827,0,0,0,0,7503.1
3536,45.60,142,1522,0,0,0,0,7504.4
3537,32.80,174,1524,0,0,0,0,7506.2
3538,5.00,222,1435,0,0,0,0,7508.4
3539,39.40,136,1435,0,0,0,0,7509.7
3540,-10.80,106,816,0,0,0,0,7510.7
3541,44.40,146,1526,0,0,0,0,7512.5
3542,36.60,143,1436,0,0,0,0,7514.3
3543,24.00,194,1514,0,0,0,0,7516.1
3544,44.40,146,1526,0,0,0,0,7517.8
3545,25.10,165,1408,0,0,0,0,7519.4
3546,91.60,264,2470,0,0,0,0,7522.0
3547,52.00,184,1756,0,0,0,0,7523.7
3548,61.00,171,1792,0,0,0,0,7525.8
3549,30.90,151,1410,0,0,0,0,7529.0
3550,17.10,114,1127,0,0,0,0,7530.6
3551,56.60,179,1780,0,0,0,0,7532.6
3552,39.30,136,1434,0,0,0,0,7534.1
3553,35.40,140,1414,0,0,0,0,7535.6
3554,59.90,175,1797,0,0,0,0,7537.8
3555,-13.20,122,854,0,0,0,0,7539.1
3556,40.00,157,1526,0,0,0,0,7540.7
3557,44.00,147,1528,0,0,0,0,7543.0
3558,66.70,325,2466,0,0,0,0,7547.0
3559,35.20,141,1415,0,0,0,0,7548.5
3560,43.50,149,1529,0,0,0,0,7550.0
3561,41.60,152,1524,0,0,0,0,7551.6
3562,44.30,147,1529,0,0,0,0,7553.1
3563,58.80,346,2469,0,0,0,0,7556.9
3564,-7.20,99,822,0,0,0,0,7558.9
3565,41.60,152,1524,0,0,0,0,7560.5
3566,-548.30,1864,2471,0,0,0,0,7579.3
3567,37.60,139,1431,0,0,0,0,7580.7
3568,32.00,149,1413,0,0,0,0,7582.1
3569,43.30,148,1525,0,0,0,0,7583.3
3570,40.60,133,1436,0,0,0,0,7584.5
3571,40.30,153,1515,0,0,0,0,7586.0
3572,34.30,142,1411,0,0,0,0,7588.6
3573,32.00,148,1412,0,0,0,0,7590.4
3574,30.50,149,1401,0,0,0,0,7591.9
3575,76.00,303,2471,0,0,0,0,7596.6
3576,47.40,173,1664,0,0,0,0,7598.6
3577,35.80,138,1408,0,0,0,0,7600.5
3578,33.70,144,1410,0,0,0,0,7602.8
3579,33.90,144,1415,0,0,0,0,7605.6
3580,58.80,416,2750,0,0,0,0,7610.5
3581,-102.10,485,1416,0,0,0,0,7615.5
3582,35.90,138,1411,0,0,0,0,7618.6
3583,34.00,143,1412,0,0,0,0,7620.7
3584,-45.90,342,1408,0,0,0,0,7624.8
3585,42.60,150,1524,0,0,0,0,7627.1
3586,36.40,141,1427,0,0,0,0,7629.0
3587,35.90,145,1436,0,0,0,0,7631.1
3588,33.20,146,1416,0,0,0,0,7633.9
3589,19.90,107,1127,0,0,0,0,7635.1
3590,53.30,190,1791,0,0,0,0,7636.8
3591,36.80,142,1436,0,0,0,0,7638.1
3592,30.20,150,1402,0,0,0,0,7639.8
3593,-37.00,327,1435,0,0,0,0,7642.7
3594,39.40,136,1436,0,0,0,0,7644.0
3595,34.50,140,1403,0,0,0,0,7645.4
3596,37.30,136,1415,0,0,0,0,7646.6
3597,34.30,143,1415,0,0,0,0,7648.8
3598,14.90,118,1124,0,0,0,0,7650.0
3599,32.40,148,1416,0,0,0,0,7651.6
3600,34.70,141,1411,0,0,0,0,7653.0
3601,33.80,144,1414,0,0,0,0,7654.4
3602,35.50,139,1410,0,0,0,0,7655.7
3603,34.00,146,1424,0,0,0,0,7657.4
3604,17.80,113,1129,0,0,0,0,7658.6
3605,39.00,137,1437,0,0,0,0,7660.0
3606,35.10,142,1419,0,0,0,0,7661.5
3607,34.60,145,1426,0,0,0,0,7663.5
3608,33.10,145,1410,0,0,0,0,7664.9
3609,20.50,106,1126,0,0,0,0,7666.0
3610,30.70,155,1427,0,0,0,0,7667.4
3611,35.20,140,1410,0,0,0,0,7668.8
3612,32.00,148,1411,0,0,0,0,7670.4
3613,-68.70,253,823,0,0,0,0,7672.9
3614,34.20,142,1407,0,0,0,0,7674.3
3615,-26.40,148,828,0,0,0,0,7675.8
3616,34.80,140,1408,0,0,0,0,7679.1
3617,34.60,139,1402,0,0,0,0,7681.4
3618,34.80,141,1411,0,0,0,0,7683.0
3619,34.90,139,1405,0,0,0,0,7684.4
3620,36.10,137,1409,0,0,0,0,7685.8
3621,34.70,141,1411,0,0,0,0,7687.3
3622,34.80,141,1409,0,0,0,0,7688.9
3623,32.70,146,1411,0,0,0,0,7690.4
3624,35.20,142,1417,0,0,0,0,7691.9
3625,33.30,145,1410,0,0,0,0,7694.2
3626,33.20,143,1401,0,0,0,0,7695.6
3627,21.80,173,1409,0,0,0,0,7697.3
3628,34.20,141,1403,0,0,0,0,7698.6
3629,31.60,153,1428,0,0,0,0,7700.3
3630,34.80,140,1405,0,0,0,0,7701.7
3631,-22.70,143,843,0,0,0,0,7703.2
3632,34.10,143,1411,0,0,0,0,7705.0
3633,34.60,141,1407,0,0,0,0,7706.3
3634,31.80,151,1420,0,0,0,0,7709.3
3635,35.20,140,1410,0,0,0,0,7711.1
3636,33.70,144,1410,0,0,0,0,7712.6
3637,35.10,138,1403,0,0,0,0,7714.8
3638,31.90,148,1410,0,0,0,0,7716.8
3639,35.40,140,1411,0,0,0,0,7718.1
3640,34.40,142,1411,0,0,0,0,7719.5
3641,34.70,141,1411,0,0,0,0,7720.8
3642,35.30,139,1408,0,0,0,0,7722.2
3643,35.00,141,1411,0,0,0,0,7724.8
3644,31.70,149,1410,0,0,0,0,7726.1
3645,-51.70,214,837,0,0,0,0,7728.2
3646,35.10,140,1410,0,0,0,0,7729.5
3647,34.60,141,1408,0,0,0,0,7730.8
3648,34.40,142,1409,0,0,0,0,7732.2
3649,36.00,138,1411,0,0,0,0,7733.7
3650,34.90,141,1410,0,0,0,0,7735.1
3651,-8.80,122,898,0,0,0,0,7736.1
3652,36.00,140,1420,0,0,0,0,7739.0
3653,35.50,140,1412,0,0,0,0,7740.5
3654,35.40,139,1407,0,0,0,0,7741.9
3655,35.80,138,1408,0,0,0,0,7743.2
3656,34.60,141,1407,0,0,0,0,7744.3
3657,32.50,149,1419,0,0,0,0,7745.7
3658,35.50,141,1419,0,0,0,0,7746.9
3659,35.90,138,1410,0,0,0,0,7748.0
3660,32.20,149,1416,0,0,0,0,7749.6
3661,33.30,144,1407,0,0,0,0,7751.4
3662,-5.00,57,678,0,0,0,0,7752.0
3663,19.70,107,1124,0,0,0,0,7754.3
3664,34.00,141,1404,0,0,0,0,7756.1
3665,31.80,146,1400,0,0,0,0,7759.2
3666,46.50,377,2472,0,0,0,0,7763.3
3667,34.70,141,1411,0,0,0,0,7764.9
3668,35.90,140,1419,0,0,0,0,7766.5
3669,45.20,144,1528,0,0,0,0,7767.9
3670,39.60,135,1435,0,0,0,0,7769.2
3671,45.50,142,1523,0,0,0,0,7770.6
3672,41.80,151,1520,0,0,0,0,7772.1
3673,35.80,137,1406,0,0,0,0,7774.6
3674,45.70,142,1523,0,0,0,0,7775.9
3675,35.30,137,1401,0,0,0,0,7777.2
3676,46.00,141,1524,0,0,0,0,7778.5
3677,21.00,107,1136,0,0,0,0,7779.5
3678,52.20,229,1938,0,0,0,0,7781.7
3679,46.10,141,1523,0,0,0,0,7782.9
3680,38.70,160,1527,0,0,0,0,7784.4
3681,46.60,140,1526,0,0,0,0,7785.8
3682,35.90,135,1396,0,0,0,0,7787.0
3683,37.90,138,1428,0,0,0,0,7789.2
3684,46.90,139,1525,0,0,0,0,7790.7
3685,44.60,143,1518,0,0,0,0,7791.9
3686,-107.70,527,1529,0,0,0,0,7797.1
3687,48.20,137,1528,0,0,0,0,7798.3
3688,42.40,127,1431,0,0,0,0,7799.6
3689,33.50,174,1529,0,0,0,0,7801.2
3690,38.20,131,1406,0,0,0,0,7802.4
3691,48.40,136,1526,0,0,0,0,7804.7
3692,46.60,140,1526,0,0,0,0,7805.9
3693,-210.50,609,831,0,0,0,0,7811.7
3694,36.00,140,1420,0,0,0,0,7812.9
3695,31.00,150,1407,0,0,0,0,7814.3
3696,48.30,136,1527,0,0,0,0,7815.6
3697,47.40,138,1526,0,0,0,0,7816.9
3698,48.10,136,1523,0,0,0,0,7818.9
3699,39.90,133,1429,0,0,0,0,7820.2
3700,47.60,138,1526,0,0,0,0,7821.7
3701,48.30,135,1523,0,0,0,0,7822.9
3702,48.20,136,1526,0,0,0,0,7824.2
3703,48.30,136,1525,0,0,0,0,7825.5
3704,47.60,137,1522,0,0,0,0,7826.7
3705,46.90,139,1523,0,0,0,0,7828.0
3706,28.90,184,1525,0,0,0,0,7829.7
3707,48.00,136,1524,0,0,0,0,7830.9
3708,48.30,135,1523,0,0,0,0,7832.2
3709,47.70,137,1525,0,0,0,0,7834.4
3710,46.80,139,1524,0,0,0,0,7835.9
3711,46.90,139,1525,0,0,0,0,7837.3
3712,46.90,139,1525,0,0,0,0,7838.6
3713,48.40,136,1528,0,0,0,0,7839.8
3714,48.00,136,1522,0,0,0,0,7841.1
3715,48.50,136,1527,0,0,0,0,7842.4
3716,48.50,136,1527,0,0,0,0,7843.7
3717,48.40,136,1528,0,0,0,0,7844.9
3718,-8.80,122,899,0,0,0,0,7846.1
3719,48.30,136,1527,0,0,0,0,7847.4
3720,48.30,136,1525,0,0,0,0,7849.7
3721,29.30,113,1243,0,0,0,0,7850.8
3722,28.00,186,1524,0,0,0,0,7852.5
3723,46.10,141,1523,0,0,0,0,7853.9
3724,48.10,136,1523,0,0,0,0,7855.2
3725,48.50,136,1527,0,0,0,0,7856.4
3726,19.90,107,1124,0,0,0,0,7857.5
3727,46.10,141,1523,0,0,0,0,7858.8
3728,42.30,128,1434,0,0,0,0,7859.9
3729,48.50,136,1527,0,0,0,0,7861.2
3730,48.30,136,1527,0,0,0,0,7862.6
3731,48.30,136,1525,0,0,0,0,7864.7
3732,37.20,136,1415,0,0,0,0,7866.0
3733,-73.00,263,820,0,0,0,0,7868.5
3734,36.90,137,1414,0,0,0,0,7869.7
3735,48.30,136,1527,0,0,0,0,7871.0
3736,48.40,136,1528,0,0,0,0,7872.3
3737,48.40,136,1528,0,0,0,0,7873.6
3738,39.90,130,1416,0,0,0,0,7874.8
3739,48.30,135,1523,0,0,0,0,7876.0
3740,48.40,136,1528,0,0,0,0,7877.2
3741,48.20,136,1526,0,0,0,0,7879.4
3742,46.80,140,1526,0,0,0,0,7880.9
3743,38.40,131,1408,0,0,0,0,7882.3
3744,46.90,139,1525,0,0,0,0,7883.6
3745,36.60,136,1408,0,0,0,0,7884.9
3746,40.90,130,1428,0,0,0,0,7886.1
3747,48.30,135,1523,0,0,0,0,7887.4
3748,47.10,139,1527,0,0,0,0,7888.7
3749,-51.50,213,835,0,0,0,0,7890.6
3750,47.00,138,1522,0,0,0,0,7892.1
3751,46.40,141,1526,0,0,0,0,7895.5
3752,48.30,135,1523,0,0,0,0,7897.7
3753,48.30,135,1523,0,0,0,0,7900.1
3754,47.10,139,1525,0,0,0,0,7901.8
3755,48.30,136,1525,0,0,0,0,7903.5
3756,46.80,139,1522,0,0,0,0,7905.1
3757,42.70,129,1442,0,0,0,0,7906.4
3758,46.40,141,1526,0,0,0,0,7908.8
3759,45.90,142,1527,0,0,0,0,7910.3
3760,47.50,138,1525,0,0,0,0,7911.6
3761,48.40,135,1524,0,0,0,0,7912.8
3762,48.40,135,1524,0,0,0,0,7914.3
3763,48.40,136,1528,0,0,0,0,7915.7
3764,48.90,135,1527,0,0,0,0,7917.3
3765,47.70,137,1523,0,0,0,0,7918.5
3766,48.30,136,1525,0,0,0,0,7919.7
3767,48.60,135,1526,0,0,0,0,7921.0
3768,48.10,136,1523,0,0,0,0,7922.4
3769,-89.60,480,1522,0,0,0,0,7928.5
3770,48.30,136,1525,0,0,0,0,7929.7
3771,48.00,136,1522,0,0,0,0,7931.0
3772,48.30,136,1527,0,0,0,0,7932.3
3773,48.40,135,1524,0,0,0,0,7933.6
3774,48.40,136,1528,0,0,0,0,7935.0
3775,42.10,128,1432,0,0,0,0,7936.3
3776,48.10,136,1523,0,0,0,0,7937.7
3777,47.10,139,1527,0,0,0,0,7939.9
3778,-74.10,441,1523,0,0,0,0,7944.2
3779,46.80,139,1524,0,0,0,0,7945.8
3780,48.40,136,1526,0,0,0,0,7947.2
3781,48.30,136,1527,0,0,0,0,7948.5
3782,46.40,141,1526,0,0,0,0,7949.8
3783,48.40,136,1528,0,0,0,0,7951.1
3784,48.30,135,1523,0,0,0,0,7952.4
3785,42.20,129,1435,0,0,0,0,7954.7
3786,48.60,135,1526,0,0,0,0,7956.1
3787,48.40,136,1528,0,0,0,0,7957.5
3788,-501.60,1511,1526,0,0,0,0,7972.9
3789,20.00,107,1126,0,0,0,0,7974.0
3790,62.50,164,1781,0,0,0,0,7975.6
3791,48.40,136,1528,0,0,0,0,7977.1
3792,62.70,164,1781,0,0,0,0,7978.6
3793,58.00,148,1672,0,0,0,0,7979.9
3794,65.90,160,1797,0,0,0,0,7981.6
3795,42.30,128,1433,0,0,0,0,7983.4
3796,42.10,128,1432,0,0,0,0,7985.2
3797,39.40,133,1425,0,0,0,0,7986.6
3798,46.80,140,1526,0,0,0,0,7988.0
3799,48.30,136,1525,0,0,0,0,7989.3
3800,-266.80,748,824,0,0,0,0,7996.5
3801,63.00,163,1782,0,0,0,0,7999.2
3802,55.20,177,1758,0,0,0,0,8001.0
3803,23.80,223,1731,0,0,0,0,8003.0
3804,45.80,139,1512,0,0,0,0,8004.4
3805,48.30,135,1523,0,0,0,0,8005.8
3806,39.50,182,1733,0,0,0,0,8007.7
3807,63.00,168,1800,0,0,0,0,8009.3
3808,48.60,135,1526,0,0,0,0,8010.6
3809,27.70,115,1235,0,0,0,0,8011.7
3810,43.80,176,1729,0,0,0,0,8014.1
3811,39.10,180,1728,0,0,0,0,8016.2
3812,-252.10,1123,2469,0,0,0,0,8026.8
3813,62.70,168,1797,0,0,0,0,8029.5
3814,44.00,144,1516,0,0,0,0,8030.9
3815,65.70,159,1791,0,0,0,0,8032.4
3816,48.40,136,1528,0,0,0,0,8033.7
3817,46.60,140,1524,0,0,0,0,8035.2
3818,40.30,134,1437,0,0,0,0,8036.5
3819,55.30,175,1751,0,0,0,0,8038.4
3820,63.20,166,1796,0,0,0,0,8039.9
3821,598.60,544,3161,0,0,0,1,8045.8
3822,56.60,180,1786,0,0,0,0,8047.8
3823,59.40,174,1788,0,0,0,0,8049.4
3824,-307.70,1026,1525,0,0,0,0,8060.6
3825,62.90,167,1797,0,0,0,0,8062.1
3826,43.20,385,2470,0,0,0,0,8066.1
3827,81.80,288,2467,0,0,0,0,8069.1
3828,29.80,112,1244,0,0,0,0,8070.1
3829,46.70,140,1525,0,0,0,0,8071.6
3830,53.70,188,1787,0,0,0,0,8073.8
3831,58.40,148,1674,0,0,0,0,8075.6
3832,-728.60,1906,836,0,0,0,0,8095.2
3833,20.40,109,1137,0,0,0,0,8096.4
3834,-8.80,122,898,0,0,0,0,8097.6
3835,-554.30,2005,2976,0,0,0,0,8117.7
3836,19.50,108,1127,0,0,0,0,8119.7
3837,19.40,109,1128,0,0,0,0,8120.8
3838,57.30,151,1675,0,0,0,0,8122.3
3839,-57.50,637,2471,0,0,0,0,8129.8
3840,-607.80,1827,1730,0,0,0,0,8151.9
3841,29.20,113,1244,0,0,0,0,8153.1
3842,38.70,137,1433,0,0,0,0,8154.6
3843,-689.70,2005,1741,0,0,0,0,8176.4
3844,33.10,151,1435,0,0,0,0,8179.1
3845,39.80,134,1433,0,0,0,0,8181.2
3846,46.80,140,1526,0,0,0,0,8182.4
3847,57.20,150,1672,0,0,0,0,8184.1
3848,38.40,133,1415,0,0,0,0,8185.9
3849,-378.10,1248,1728,0,0,0,0,8200.5
3850,19.80,110,1136,0,0,0,0,8201.4
3851,5.20,259,1715,0,0,0,0,8203.9
3852,20.20,109,1135,0,0,0,0,8205.0
3853,-30.40,303,1408,0,0,0,0,8208.2
3854,-571.30,1922,2472,0,0,0,0,8232.7
3855,59.90,175,1799,0,0,0,0,8234.6
3856,48.40,372,2469,0,0,0,0,8238.5
3857,40.90,132,1434,0,0,0,0,8239.8
3858,-567.50,1757,1851,0,0,0,0,8258.1
3859,35.80,140,1417,0,0,0,0,8259.5
3860,-611.20,1628,898,0,0,0,0,8276.3
3861,47.70,138,1527,0,0,0,0,8277.7
3862,37.30,141,1434,0,0,0,0,8280.1
3863,36.20,137,1408,0,0,0,0,8281.5
3864,80.40,387,2850,0,0,0,0,8285.2
3865,40.90,132,1435,0,0,0,0,8286.4
3866,38.50,133,1416,0,0,0,0,8287.8
3867,49.90,167,1665,0,0,0,0,8289.5
3868,47.40,138,1524,0,0,0,0,8290.8
3869,45.40,143,1526,0,0,0,0,8292.2
3870,58.00,175,1778,0,0,0,0,8295.0
3871,-53.90,627,2467,0,0,0,0,8301.1
3872,40.90,130,1428,0,0,0,0,8302.4
3873,55.80,180,1778,0,0,0,0,8304.0
3874,56.60,352,2471,0,0,0,0,8307.4
3875,45.60,140,1514,0,0,0,0,8310.0
3876,43.70,145,1517,0,0,0,0,8311.6
3877,-69.10,666,2471,0,0,0,0,8317.9
3878,20.50,241,1667,0,0,0,0,8320.3
3879,56.30,182,1791,0,0,0,0,8322.4
3880,100.40,242,2472,0,0,0,0,8325.5
3881,52.50,160,1665,0,0,0,0,8327.4
3882,97.30,250,2473,0,0,0,0,8329.9
3883,45.10,141,1513,0,0,0,0,8331.3
3884,57.00,151,1674,0,0,0,0,8332.6
3885,53.80,188,1788,0,0,0,0,8334.3
3886,54.60,183,1778,0,0,0,0,8336.2
3887,57.70,179,1791,0,0,0,0,8337.9
3888,-9.00,122,898,0,0,0,0,8340.1
3889,53.90,157,1665,0,0,0,0,8341.8
3890,45.00,142,1518,0,0,0,0,8343.2
3891,73.00,200,2028,0,0,0,0,8345.0
3892,-6.50,307,1663,0,0,0,0,8348.0
3893,47.90,203,1789,0,0,0,0,8350.2
3894,57.40,176,1778,0,0,0,0,8351.9
3895,55.90,181,1781,0,0,0,0,8354.8
3896,70.90,204,2023,0,0,0,0,8356.6
3897,-4.90,57,679,0,0,0,0,8357.3
3898,-629.30,2005,2227,0,0,0,0,8384.0
3899,61.70,167,1785,0,0,0,0,8385.7
3900,57.30,149,1669,0,0,0,0,8387.3
3901,60.90,168,1779,0,0,0,0,8389.1
3902,48.30,136,1525,0,0,0,0,8390.5
3903,-554.00,2005,2979,0,0,0,0,8414.2
3904,55.60,153,1666,0,0,0,0,8416.0
3905,57.00,150,1670,0,0,0,0,8417.5
3906,42.20,128,1434,0,0,0,0,8419.1
3907,19.50,107,1125,0,0,0,0,8420.4
3908,464.40,880,3161,0,0,0,1,8432.0
3909,20.90,105,1128,0,0,0,0,8433.1
3910,54.10,155,1659,0,0,0,0,8434.9
3911,52.30,191,1787,0,0,0,0,8437.0
3912,57.70,177,1783,0,0,0,0,8438.8
3913,47.80,137,1524,0,0,0,0,8440.4
3914,45.90,139,1515,0,0,0,0,8441.8
3915,47.20,139,1526,0,0,0,0,8443.3
3916,630.80,464,3161,0,0,0,1,8449.4
3917,-24.80,147,838,0,0,0,0,8450.9
3918,113.50,281,2757,0,0,0,0,8453.8
3919,52.20,162,1670,0,0,0,0,8455.6
3920,61.20,168,1784,0,0,0,0,8457.2
3921,52.50,161,1667,0,0,0,0,8459.7
3922,-629.30,2005,2228,0,0,0,0,8483.4
3923,55.80,152,1664,0,0,0,0,8484.9
3924,48.60,136,1528,0,0,0,0,8486.4
3925,51.50,426,2717,0,0,0,0,8492.2
3926,39.80,131,1421,0,0,0,0,8493.8
3927,55.20,154,1668,0,0,0,0,8495.8
3928,36.30,139,1418,0,0,0,0,8497.3
3929,40.40,135,1443,0,0,0,0,8498.8
3930,52.60,188,1778,0,0,0,0,8500.6
3931,57.80,176,1782,0,0,0,0,8502.5
3932,-15.20,528,2457,0,0,0,0,8508.6
3933,38.50,152,1493,0,0,0,0,8510.1
3934,-5.30,57,675,0,0,0,0,8510.5
3935,-5.70,506,2467,0,0,0,0,8515.6
3936,20.00,107,1128,0,0,0,0,8516.6
3937,60.80,170,1788,0,0,0,0,8518.2
